Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent),Linear Grade (percent)
37.8282666805453,-107.66951698028308,48434,158905,30.095621601401156,2927,9603,12,204,Forest,28,-7.08
37.82806039347175,-107.66929412157214,48464,159004,30.114379388939238,2925,9596,14,225,Forest,0,-2.78
37.8277978709725,-107.66920663698568,48495,159103,30.1331567403032,2924,9593,8,233,Grassland,0,-1.2
37.82753406524044,-107.66911748620655,48525,159203,30.152043219613372,2923,9590,11,202,Grassland,0,-2.76
37.827273574056726,-107.66901435549438,48555,159303,30.170922005270793,2922,9587,17,195,Grassland,0,-7.61
37.827039112997994,-107.66884006163527,48586,159402,30.189728853123444,2920,9580,11,170,Forest,30,-8.07
37.826821729636876,-107.66863094845512,48616,159502,30.20861346004271,2917,9570,6,131,Forest,0,-8.68
37.82660918732066,-107.6684133993369,48647,159602,30.22751888741285,2914,9560,6,127,Forest,0,-17.73
37.826390614191006,-107.66820578833402,48677,159701,30.246419759283,2909,9544,28,195,Forest,0,-14.69
37.82621202340101,-107.6679438028528,48707,159801,30.26532712451218,2906,9534,26,209,Forest,0,-10.19
37.82601161301627,-107.66771056574592,48738,159901,30.284156827023164,2903,9524,16,206,Forest,31,-8.38
37.82577196529792,-107.667546183371,48768,160000,30.30301009353768,2900,9514,13,221,Forest,25,-6.16
37.82551964531178,-107.66741633628924,48798,160100,30.3218499948597,2898,9508,12,231,Grassland,0,-4.53
37.82528372148589,-107.6672501144806,48828,160198,30.340525880838214,2897,9505,19,224,Grassland,0,-1.32
37.825055412194935,-107.66705978062572,48859,160298,30.35943462666967,2896,9501,18,231,Grassland,0,-3.41
37.82481213409534,-107.66690294848681,48889,160398,30.378318382360597,2895,9498,18,223,Crops,0,-3.57
37.82458075303936,-107.6667197580995,48920,160498,30.397195161987504,2895,9498,23,230,Forest,25,0.98
37.824360486370054,-107.66651497407709,48950,160597,30.41609821986909,2894,9495,31,227,Forest,24,0.63
37.82412704295072,-107.66633701030614,48980,160697,30.43494724325192,2895,9498,34,241,Forest,35,1.96
37.82389758388456,-107.66614820499643,49011,160797,30.4538769094851,2895,9498,37,233,Forest,0,0.27
37.82366933274347,-107.66596419320591,49041,160896,30.472594617329435,2895,9498,35,237,Grassland,0,-1.4
37.823411771292996,-107.6658474102478,49071,160996,30.491518489252257,2897,9505,34,252,Crops,0,16.52
37.82319672865751,-107.66564314207119,49101,161094,30.510114703202188,2900,9514,18,239,Developed,0,9.46
37.82300791356037,-107.66539664055145,49132,161193,30.52887568555067,2901,9518,11,204,Grassland,0,2.17
37.82283686835576,-107.66512714736783,49162,161293,30.547764748420438,2902,9521,18,210,Forest,0,-1.3
37.822669842627064,-107.66485313859508,49192,161392,30.566675668755984,2902,9521,15,217,Forest,0,-4.39
37.822448656801605,-107.6646504730776,49223,161492,30.585562080280404,2902,9521,20,229,Forest,0,0.6
37.8222418775438,-107.66442519401525,49253,161592,30.604432396399186,2901,9518,4,196,Forest,37,-1.55
37.82199454712031,-107.66428154712031,49283,161691,30.623254885660607,2901,9518,14,193,Developed,0,-0.35
37.821779025861474,-107.66407002068917,49314,161791,30.642118074074723,2901,9518,10,180,Developed,0,-2.38
37.82158106669051,-107.6638316019361,49344,161890,30.661017848360967,2900,9514,10,192,Developed,0,0.0
37.82139237399375,-107.66358044753724,49375,161990,30.67995654701491,2900,9514,6,178,Developed,0,-1.77
37.8211846218107,-107.6633558158254,49405,162090,30.698855046913497,2899,9511,9,172,Developed,0,-3.26
37.82099160879509,-107.66311112314617,49436,162190,30.717749513319426,2898,9508,5,169,Developed,0,-3.63
37.820827259883,-107.66283651976599,49466,162289,30.73657407070672,2897,9505,9,140,Developed,0,-4.56
37.820701361648545,-107.66252972322303,49496,162389,30.755464512593036,2895,9498,6,100,Developed,0,-10.04
37.82064511753868,-107.6621916519899,49527,162489,30.774342025701472,2893,9491,22,154,Developed,0,-5.72
37.82064930059023,-107.66184615257815,49557,162589,30.79322240295991,2892,9488,21,191,Developed,0,0.33
37.82053705352441,-107.6615306693018,49587,162688,30.81212833600546,2891,9485,6,168,Grassland,0,-3.05
37.82037034350115,-107.66125669317462,49618,162788,30.831024879429506,2890,9482,6,109,Grassland,0,-9.77
37.820193963839515,-107.66099305627223,49648,162888,30.84990232893974,2888,9475,22,204,Developed,0,-5.84
37.81998235176832,-107.6607785949174,49678,162987,30.868652531501372,2886,9469,11,205,Developed,0,-3.5
37.819750436698264,-107.66059483950283,49709,163087,30.887577347945836,2885,9465,10,172,Developed,28,-5.92
37.81951541922393,-107.66041789427464,49739,163187,30.906491529962768,2883,9459,7,126,Developed,25,-8.01
37.819351440686226,-107.66014647720576,49769,163285,30.925162275343766,2881,9452,8,145,Developed,0,-6.76
37.819242613376126,-107.65983011543756,49800,163385,30.94401657885639,2878,9442,6,136,Developed,0,-9.41
37.81910165901159,-107.65953526350489,49830,163484,30.962848143064083,2876,9436,19,194,Developed,0,-6.39
37.81893045909634,-107.65926671320545,49860,163584,30.981704396924936,2874,9429,6,202,Grassland,0,-4.23
37.81872652467044,-107.65903590255304,49891,163684,31.000626488441075,2873,9426,3,145,Developed,0,-3.98
37.818524373032005,-107.6588067592003,49921,163783,31.019395954883926,2871,9419,6,133,Developed,0,-7.41
37.81836954329189,-107.65852596258114,49951,163882,31.03810723580008,2868,9409,8,159,Grassland,0,-12.9
37.818148468789886,-107.65839970920658,49978,163970,31.05488321071588,2865,9400,8,217,Developed,0,-9.75
37.81807410944496,-107.65872453373478,50008,164068,31.073362539039202,2863,9393,4,269,Developed,0,-8.5
37.81799736135268,-107.65905638821252,50038,164167,31.092256897636613,2860,9383,6,224,Developed,0,-8.68
37.81788656040219,-107.65936480139618,50068,164265,31.110770193350515,2857,9373,6,213,Grassland,0,-8.61
37.817720371224695,-107.65963904349941,50098,164365,31.129656728754938,2854,9364,6,225,Developed,0,-10.94
37.8175271045923,-107.65987932728737,50129,164464,31.148394447787133,2852,9357,8,172,Developed,0,-7.7
37.817317417570294,-107.66010046130825,50159,164564,31.16727242803239,2850,9350,2,226,Developed,0,-2.22
37.8170880020539,-107.6602889078959,50189,164663,31.186189410315716,2849,9347,1,89,Developed,0,0.29
37.81685548309116,-107.66047056913494,50220,164763,31.20508950538012,2849,9347,2,145,Developed,0,-1.09
37.816636046961506,-107.66067543370147,50250,164863,31.223949596635418,2849,9347,1,158,Developed,0,-0.15
37.816495,-107.66085499999997,50272,164936,31.237786590176746,2849,9347,1,123,Developed,0,-0.15
